Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
485,Thứ 2,18/07/2022,,,,Đặc biệt: 525 694 || Giải nhất: 427 600 594 823 || Giải nhì: 187 844 287 042 574 456 002 || Giải ba: 149 954 522 952 797 456 059 462 595,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-07-2022.html,18/07/2022
484,Thứ 6,15/07/2022,,,,Đặc biệt: 033 490 || Giải nhất: 168 073 207 048 || Giải nhì: 142 886 334 156 284 243 622 || Giải ba: 235 837 342 149 743 012 145 755 998,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-07-2022.html,15/07/2022
483,Thứ 4,13/07/2022,,,,Đặc biệt: 493 042 || Giải nhất: 003 547 146 219 || Giải nhì: 275 075 716 444 842 685 || Giải ba: 114 860 216 744 523 816 272 314 988,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-07-2022.html,13/07/2022
482,Thứ 2,11/07/2022,,,,Đặc biệt: 627 353 || Giải nhất: 873 988 337 982 || Giải nhì: 144 725 411 294 866 997 589 || Giải ba: 144 035 150 993 470 435 328 529 248,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-07-2022.html,11/07/2022
481,Thứ 6,08/07/2022,,,,Đặc biệt: 972 418 || Giải nhất: 825 174 916 531 || Giải nhì: 179 810 786 285 092 995 969 || Giải ba: 149 938 756 058 341 179 678 548 255,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-07-2022.html,08/07/2022
480,Thứ 4,06/07/2022,,,,Đặc biệt: 091 556 || Giải nhất: 218 405 151 139 || Giải nhì: 108 809 665 903 442 109 176 || Giải ba: 139 387 179 376 102 463 035 013 291,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-07-2022.html,06/07/2022
479,Thứ 2,04/07/2022,,,,Đặc biệt: 218 726 || Giải nhất: 428 601 310 686 || Giải nhì: 112 454 983 777 941 379 099 || Giải ba: 169 411 393 975 048 755 348 441 861,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-07-2022.html,04/07/2022
478,Thứ 6,01/07/2022,,,,Đặc biệt: 415 987 || Giải nhất: 250 119 434 442 || Giải nhì: 159 728 281 425 360 438 523 || Giải ba: 411 706 805 508 205 420 897 158,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-07-2022.html,01/07/2022
477,Thứ 4,29/06/2022,,,,Đặc biệt: 401 359 || Giải nhất: 350 695 998 140 || Giải nhì: 155 013 611 175 037 253 575 || Giải ba: 190 691 531 423 491 548 588 911 745,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-06-2022.html,29/06/2022
476,Thứ 2,27/06/2022,,,,Đặc biệt: 496 182 || Giải nhất: 826 820 369 952 || Giải nhì: 033 933 096 299 294 843 || Giải ba: 160 616 738 997 949 395 513 777 377,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-06-2022.html,27/06/2022
475,Thứ 6,24/06/2022,,,,Đặc biệt: 240 974 || Giải nhất: 806 600 742 138 || Giải nhì: 132 544 328 055 589 462 176 || Giải ba: 137 240 240 917 308 387 726 483 320,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-06-2022.html,24/06/2022
474,Thứ 4,22/06/2022,,,,Đặc biệt: 949 056 || Giải nhất: 374 123 654 429 || Giải nhì: 397 692 549 760 060 032 || Giải ba: 181 370 375 733 239 370 402 302 160,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-06-2022.html,22/06/2022
473,Thứ 2,20/06/2022,,,,Đặc biệt: 045 732 || Giải nhất: 113 323 570 733 279 || Giải nhì: 131 201 272 945 724 986 307 || Giải ba: 130 380 745 734 610 037 834 187 322,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-06-2022.html,20/06/2022
472,Thứ 6,17/06/2022,,,,Đặc biệt: 350 750 || Giải nhất: 427 057 399 908 || Giải nhì: 106 902 953 368 936 386 085 || Giải ba: 166 953 539 842 518 630 504 775 966,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-06-2022.html,17/06/2022
471,Thứ 4,15/06/2022,,,,Đặc biệt: 569 328 || Giải nhất: 834 694 760 576 || Giải nhì: 858 482 847 879 083 762 || Giải ba: 147 710 859 884 710 228 123 424 186,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-06-2022.html,15/06/2022
470,Thứ 2,13/06/2022,,,,Đặc biệt: 460 945 || Giải nhất: 624 309 001 126 || Giải nhì: 124 973 581 152 464 226 807 || Giải ba: 177 498 970 626 369 726 140 791 946,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-06-2022.html,13/06/2022
469,Thứ 6,10/06/2022,,,,Đặc biệt: 530 978 || Giải nhất: 119 240 542 363 247 || Giải nhì: 800 056 959 062 850 186 || Giải ba: 137 357 326 512 189 862 200 376 399,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-06-2022.html,10/06/2022
468,Thứ 4,08/06/2022,,,,Đặc biệt: 374 022 || Giải nhất: 993 869 290 321 || Giải nhì: 751 804 415 136 006 646 || Giải ba: 168 276 431 477 239 019 200 473 894,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-06-2022.html,08/06/2022
467,Thứ 2,06/06/2022,,,,Đặc biệt: 652 331 || Giải nhất: 628 731 733 847 || Giải nhì: 109 816 176 094 051 495 150 || Giải ba: 166 877 756 076 433 125 166 516 743,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-06-2022.html,06/06/2022
466,Thứ 6,03/06/2022,,,,Đặc biệt: 252 558 || Giải nhất: 317 015 909 955 || Giải nhì: 597 388 520 360 626 540 || Giải ba: 148 806 568 419 567 453 292 952 476,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-06-2022.html,03/06/2022
465,Thứ 4,01/06/2022,,,,Đặc biệt: 386 943 || Giải nhất: 311 019 076 853 || Giải nhì: 142 783 558 900 281 985 677 || Giải ba: 101 215 840 261 066 074 425 332 636,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-06-2022.html,01/06/2022
464,Thứ 2,30/05/2022,,,,Đặc biệt: 417 945 || Giải nhất: 139 534 846 457 130 || Giải nhì: 106 725 773 401 458 625 798 || Giải ba: 193 280 684 226 132 840 043 201 151,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-05-2022.html,30/05/2022
463,Thứ 6,27/05/2022,,,,Đặc biệt: 307 568 || Giải nhất: 966 770 172 406 || Giải nhì: 126 628 344 100 003 374 || Giải ba: 041 824 942 765 081 581 040 991,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-05-2022.html,27/05/2022
462,Thứ 4,25/05/2022,,,,Đặc biệt: 941 594 || Giải nhất: 625 803 788 679 || Giải nhì: 720 157 094 113 501 448 || Giải ba: 120 607 742 379 225 163 773 784 110,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-05-2022.html,25/05/2022
461,Thứ 2,23/05/2022,,,,Đặc biệt: 644 079 || Giải nhất: 874 199 515 745 || Giải nhì: 104 550 998 188 732 541 881 || Giải ba: 141 147 616 714 796 928 244 541 930,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-05-2022.html,23/05/2022
460,Thứ 6,20/05/2022,,,,Đặc biệt: 624 724 || Giải nhất: 106 019 421 714 || Giải nhì: 236 859 301 961 636 677 || Giải ba: 209 137 785 695 574 134 400 292 563,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-05-2022.html,20/05/2022
459,Thứ 4,18/05/2022,,,,Đặc biệt: 944 167 || Giải nhất: 903 870 970 779 || Giải nhì: 106 242 346 610 023 455 884 || Giải ba: 190 006 695 018 695 434 284 032 752,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-05-2022.html,18/05/2022
458,Thứ 2,16/05/2022,,,,Đặc biệt: 299 174 || Giải nhất: 809 797 158 941 || Giải nhì: 138 340 684 866 978 874 476 || Giải ba: 131 311 681 053 081 167 461 956 787,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-05-2022.html,16/05/2022
457,Thứ 6,13/05/2022,,,,Đặc biệt: 838 832 || Giải nhất: 654 428 162 146 || Giải nhì: 224 686 061 883 432 139 126 || Giải ba: 145 815 758 334 711 510 417 616 202,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-05-2022.html,13/05/2022
456,Thứ 4,11/05/2022,,,,Đặc biệt: 961 929 || Giải nhất: 405 217 730 898 || Giải nhì: 705 865 251 629 704 787 || Giải ba: 302 849 655 253 347 931 328 732 840,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-05-2022.html,11/05/2022
455,Thứ 2,09/05/2022,,,,Đặc biệt: 519 557 || Giải nhất: 377 905 345 947 || Giải nhì: 180 671 335 425 811 533 530 || Giải ba: 179 181 600 743 463 618 720 202 743,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-05-2022.html,09/05/2022
454,Thứ 6,06/05/2022,,,,Đặc biệt: 759 209 || Giải nhất: 491 386 443 352 || Giải nhì: 106 261 856 656 474 279 393 || Giải ba: 222 068 360 566 124 433 565 841 065,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-05-2022.html,06/05/2022
453,Thứ 4,04/05/2022,,,,Đặc biệt: 514 848 || Giải nhất: 963 474 287 795 || Giải nhì: 489 054 512 765 279 362 || Giải ba: 211 454 728 994 752 273 547 654 617,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-05-2022.html,04/05/2022
452,Thứ 2,02/05/2022,,,,Đặc biệt: 324 859 || Giải nhất: 674 177 337 174 || Giải nhì: 581 125 397 660 669 605 || Giải ba: 296 553 252 409 677 973 977 173 855,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-05-2022.html,02/05/2022
451,Thứ 6,29/04/2022,,,,Đặc biệt: 617 377 || Giải nhất: 041 995 258 614 || Giải nhì: 322 031 480 802 417 768 || Giải ba: 130 256 057 351 370 972 242 479 108,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-04-2022.html,29/04/2022
450,Thứ 4,27/04/2022,,,,Đặc biệt: 145 303 || Giải nhất: 021 771 587 013 || Giải nhì: 538 322 507 985 516 371 || Giải ba: 049 868 375 204 000 984 850 080,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-04-2022.html,27/04/2022
449,Thứ 2,25/04/2022,,,,Đặc biệt: 741 681 || Giải nhất: 583 187 463 121 || Giải nhì: 134 172 165 033 390 330 836 || Giải ba: 144 059 380 055 804 533 811 435 865,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-04-2022.html,25/04/2022
448,Thứ 6,22/04/2022,,,,Đặc biệt: 751 486 || Giải nhất: 881 505 332 620 || Giải nhì: 113 078 520 020 469 141 645 || Giải ba: 208 519 496 315 239 124 579 859 189,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-04-2022.html,22/04/2022
447,Thứ 4,20/04/2022,,,,Đặc biệt: 267 008 || Giải nhất: 291 915 835 189 || Giải nhì: 177 919 024 259 655 742 214 || Giải ba: 144 065 582 630 947 241 564 663 001,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-04-2022.html,20/04/2022
446,Thứ 2,18/04/2022,,,,Đặc biệt: 138 249 || Giải nhất: 640 104 605 825 || Giải nhì: 209 177 604 816 976 898 477 || Giải ba: 244 790 937 833 742 781 458 871 110,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-04-2022.html,18/04/2022
445,Thứ 6,15/04/2022,,,,Đặc biệt: 070 033 || Giải nhất: 139 542 778 225 215 || Giải nhì: 103 395 742 061 728 066 032 || Giải ba: 161 257 247 995 194 273 619 027 048,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-04-2022.html,15/04/2022
444,Thứ 4,13/04/2022,,,,Đặc biệt: 140 832 || Giải nhất: 152 811 241 800 720 || Giải nhì: 118 175 414 607 444 446 736 || Giải ba: 185 313 054 571 647 899 702 667 833,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-04-2022.html,13/04/2022
443,Thứ 2,11/04/2022,,,,Đặc biệt: 447 216 || Giải nhất: 104 047 590 302 883 || Giải nhì: 177 382 978 253 700 697 006 || Giải ba: 165 903 122 599 915 354 940 415 000,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-04-2022.html,11/04/2022
442,Thứ 6,08/04/2022,,,,Đặc biệt: 387 413 || Giải nhất: 879 275 732 309 || Giải nhì: 309 134 475 200 204 280 || Giải ba: 169 272 466 032 272 772 653 243 107,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-04-2022.html,08/04/2022
441,Thứ 4,06/04/2022,,,,Đặc biệt: 962 735 || Giải nhất: 125 366 814 476 150 || Giải nhì: 160 588 601 940 234 188 568 || Giải ba: 398 043 154 893 597 183 260 246 174,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-04-2022.html,06/04/2022
440,Thứ 2,04/04/2022,,,,Đặc biệt: 225 144 || Giải nhất: 190 110 946 847 334 || Giải nhì: 100 781 781 095 742 449 687 || Giải ba: 112 907 976 826 542 249 645 727 793,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-04-2022.html,04/04/2022
439,Thứ 6,01/04/2022,,,,Đặc biệt: 427 880 || Giải nhất: 132 532 792 597 || Giải nhì: 302 253 714 211 837 440 875 || Giải ba: 311 061 466 864 641 135 992 615 233,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-04-2022.html,01/04/2022
438,Thứ 4,30/03/2022,,,,Đặc biệt: 455 224 || Giải nhất: 062 605 860 763 || Giải nhì: 115 150 012 872 159 927 246 || Giải ba: 209 967 154 266 751 304 475 328 235,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-03-2022.html,30/03/2022
437,Thứ 2,28/03/2022,,,,Đặc biệt: 246 261 || Giải nhất: 110 712 034 530 200 || Giải nhì: 169 734 045 802 925 676 980 || Giải ba: 177 559 190 453 914 690 766 515 215,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-03-2022.html,28/03/2022
436,Thứ 6,25/03/2022,,,,Đặc biệt: 621 377 || Giải nhất: 255 029 474 664 || Giải nhì: 492 582 942 938 164 201 || Giải ba: 134 233 822 976 881 469 171 099 512,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-03-2022.html,25/03/2022
435,Thứ 4,23/03/2022,,,,Đặc biệt: 040 144 || Giải nhất: 115 152 713 021 287 || Giải nhì: 125 778 207 685 011 657 047 || Giải ba: 141 271 257 128 115 530 120 177 964,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-03-2022.html,23/03/2022
434,Thứ 2,21/03/2022,,,,Đặc biệt: 863 713 || Giải nhất: 963 816 880 040 || Giải nhì: 815 094 582 093 601 758 || Giải ba: 190 267 360 171 119 886 585 422 390,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-03-2022.html,21/03/2022
433,Thứ 6,18/03/2022,,,,Đặc biệt: 184 379 || Giải nhất: 795 508 662 169 || Giải nhì: 121 850 853 049 734 958 || Giải ba: 127 108 185 339 727 349 822 459 253,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-03-2022.html,18/03/2022
432,Thứ 4,16/03/2022,,,,Đặc biệt: 945 880 || Giải nhất: 580 407 063 569 || Giải nhì: 386 425 534 592 808 146 || Giải ba: 238 369 907 874 111 680 421 447 770,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-03-2022.html,16/03/2022
431,Thứ 2,14/03/2022,,,,Đặc biệt: 679 113 || Giải nhất: 422 585 998 980 || Giải nhì: 166 272 577 477 904 281 475 || Giải ba: 176 642 036 447 712 855 270 252 278,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-03-2022.html,14/03/2022
430,Thứ 6,11/03/2022,,,,Đặc biệt: 150 674 || Giải nhất: 558 605 918 837 || Giải nhì: 104 001 647 681 628 206 763 || Giải ba: 145 687 396 271 430 526 405 559 452,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-03-2022.html,11/03/2022
429,Thứ 4,09/03/2022,,,,Đặc biệt: 255 253 || Giải nhất: 326 470 230 250 || Giải nhì: 101 976 965 305 163 319 069 || Giải ba: 176 618 590 101 352 411 432 528 036,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-03-2022.html,09/03/2022
428,Thứ 2,07/03/2022,,,,Đặc biệt: 187 516 || Giải nhất: 060 163 734 710 || Giải nhì: 113 005 868 023 490 473 947 || Giải ba: 280 499 913 340 154 557 829 785 038,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-03-2022.html,07/03/2022
427,Thứ 6,04/03/2022,,,,Đặc biệt: 126 480 477 || Giải nhất: 342 578 110 476 || Giải nhì: 250 807 798 065 644 338 734 || Giải ba: 107 440 898 940 834 750 651 508 938,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-03-2022.html,04/03/2022
426,Thứ 4,02/03/2022,,,,Đặc biệt: 238 327 || Giải nhất: 892 084 539 501 || Giải nhì: 769 773 964 235 056 805 || Giải ba: 367 475 306 288 526 753 226 870 838,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-03-2022.html,02/03/2022
425,Thứ 2,28/02/2022,,,,Đặc biệt: 291 707 || Giải nhất: 625 567 790 410 || Giải nhì: 157 288 046 047 939 297 672 || Giải ba: 166 382 675 291 174 589 667 760 011,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-02-2022.html,28/02/2022
424,Thứ 6,25/02/2022,,,,Đặc biệt: 891 037 || Giải nhất: 104 389 112 353 611 || Giải nhì: 495 950 880 734 491 109 || Giải ba: 110 950 218 384 231 770 117 490 898,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-02-2022.html,25/02/2022
423,Thứ 4,23/02/2022,,,,Đặc biệt: 897 069 || Giải nhất: 180 600 493 515 || Giải nhì: 446 667 207 688 647 832 || Giải ba: 130 275 543 701 331 876 692 433 325,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-02-2022.html,23/02/2022
422,Thứ 2,21/02/2022,,,,Đặc biệt: 154 831 || Giải nhất: 831 401 578 450 || Giải nhì: 150 969 742 830 837 717 108 || Giải ba: 159 237 250 036 717 620 458 275 256,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-02-2022.html,21/02/2022
421,Thứ 6,18/02/2022,,,,Đặc biệt: 310 491 || Giải nhất: 690 480 459 957 || Giải nhì: 112 106 898 730 307 256 319 || Giải ba: 109 473 506 424 124 806 401 427 273,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-02-2022.html,18/02/2022
420,Thứ 4,16/02/2022,,,,Đặc biệt: 630 796 || Giải nhất: 706 492 646 239 || Giải nhì: 198 384 649 773 479 131 342 || Giải ba: 185 519 880 407 484 776 155 365 101,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-02-2022.html,16/02/2022
419,Thứ 2,14/02/2022,,,,Đặc biệt: 513 843 || Giải nhất: 510 892 074 604 || Giải nhì: 252 694 139 446 822 155 746 || Giải ba: 172 244 991 415 878 300 746 620 229,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-02-2022.html,14/02/2022
418,Thứ 6,11/02/2022,,,,Đặc biệt: 167 077 || Giải nhất: 969 662 452 577 || Giải nhì: 644 745 299 398 534 422 || Giải ba: 178 752 836 450 912 255 662 677 585,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-02-2022.html,11/02/2022
417,Thứ 4,09/02/2022,,,,Đặc biệt: 073 264 || Giải nhất: 191 570 409 741 || Giải nhì: 108 396 502 005 313 020 731 || Giải ba: 137 614 141 865 280 462 066 824 996,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-02-2022.html,09/02/2022
416,Thứ 2,07/02/2022,,,,Đặc biệt: 047 144 || Giải nhất: 607 231 226 889 || Giải nhì: 168 708 498 224 528 277 965 || Giải ba: 180 565 288 182 087 788 591 910 692,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-02-2022.html,07/02/2022
415,Thứ 6,04/02/2022,,,,Đặc biệt: 849 440 || Giải nhất: 922 152 592 731 || Giải nhì: 146 480 319 456 348 331 214 || Giải ba: 127 016 930 421 430 443 699 414 111,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-02-2022.html,04/02/2022
414,Thứ 4,02/02/2022,,,,Đặc biệt: 501 991 || Giải nhất: 807 896 923 129 || Giải nhì: 157 142 719 285 880 747 159 || Giải ba: 165 299 088 277 593 894 095 575 131,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-02-2022.html,02/02/2022
413,Thứ 6,28/01/2022,,,,Đặc biệt: 056 356 || Giải nhất: 649 917 103 400 || Giải nhì: 101 182 513 786 455 661 212 || Giải ba: 294 321 084 177 166 448 804 933 402,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-01-2022.html,28/01/2022
412,Thứ 4,26/01/2022,,,,Đặc biệt: 264 563 || Giải nhất: 397 960 663 543 || Giải nhì: 100 782 367 106 929 343 033 || Giải ba: 169 417 273 759 708 096 723 014 133,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-26-01-2022.html,26/01/2022
411,Thứ 2,24/01/2022,,,,Đặc biệt: 892 357 || Giải nhất: 225 233 382 996 || Giải nhì: 115 557 576 048 063 545 834 || Giải ba: 220 444 289 197 852 368 977 753 614,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-01-2022.html,24/01/2022
410,Thứ 6,21/01/2022,,,,Đặc biệt: 112 155 333 || Giải nhất: 345 894 498 332 || Giải nhì: 120 436 699 815 085 702 197 || Giải ba: 437 596 190 361 844 986 645 581,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-01-2022.html,21/01/2022
409,Thứ 4,19/01/2022,,,,Đặc biệt: 065 845 || Giải nhất: 829 395 735 171 || Giải nhì: 100 664 325 334 189 143 350 || Giải ba: 108 334 462 197 194 329 614 087 750,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-19-01-2022.html,19/01/2022
408,Thứ 2,17/01/2022,,,,Đặc biệt: 715 847 || Giải nhất: 183 939 346 234 192 || Giải nhì: 231 957 613 470 113 654 090 || Giải ba: 285 906 736 913 689 097 181 255 113,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-01-2022.html,17/01/2022
407,Thứ 6,14/01/2022,,,,Đặc biệt: 697 921 || Giải nhất: 199 565 310 799 || Giải nhì: 167 027 100 828 452 754 || Giải ba: 125 494 701 016 741 250 277 976 891,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-01-2022.html,14/01/2022
406,Thứ 4,12/01/2022,,,,Đặc biệt: 521 367 || Giải nhất: 290 162 349 347 || Giải nhì: 606 336 179 597 220 230 887 || Giải ba: 114 488 707 908 471 284 495 786 488,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-12-01-2022.html,12/01/2022
405,Thứ 2,10/01/2022,,,,Đặc biệt: 440 016 || Giải nhất: 235 147 829 761 338 || Giải nhì: 137 661 072 217 864 071 727 || Giải ba: 203 279 205 720 322 908 874 308 643,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-01-2022.html,10/01/2022
404,Thứ 6,07/01/2022,,,,Đặc biệt: 184 806 || Giải nhất: 550 919 582 043 || Giải nhì: 100 731 651 884 633 425 449 || Giải ba: 176 133 694 599 540 485 037 621 897,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-01-2022.html,07/01/2022
403,Thứ 4,05/01/2022,,,,Đặc biệt: 071 737 || Giải nhất: 060 322 575 468 || Giải nhì: 664 563 271 728 336 289 || Giải ba: 106 242 997 880 429 720 790 734 096,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-05-01-2022.html,05/01/2022
402,Thứ 2,03/01/2022,,,,Đặc biệt: 400 871 || Giải nhất: 972 662 716 103 || Giải nhì: 136 785 770 403 779 697 746 || Giải ba: 192 141 385 897 100 895 155 680 783,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-01-2022.html,03/01/2022
401,Thứ 6,31/12/2021,,,,Đặc biệt: 220 639 || Giải nhất: 721 585 505 012 || Giải nhì: 341 142 573 038 878 811 917 || Giải ba: 164 683 173 036 416 376 291 364 424,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-31-12-2021.html,31/12/2021
400,Thứ 4,29/12/2021,,,,Đặc biệt: 372 218 || Giải nhất: 927 339 675 129 || Giải nhì: 166 895 721 462 181 315 070 || Giải ba: 167 552 242 117 357 956 569 358 236,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-12-2021.html,29/12/2021
399,Thứ 2,27/12/2021,,,,Đặc biệt: 290 165 || Giải nhất: 471 057 422 663 || Giải nhì: 152 220 459 274 581 134 123 || Giải ba: 213 707 349 768 785 224 976 469 502,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-12-2021.html,27/12/2021
398,Thứ 6,24/12/2021,,,,Đặc biệt: 086 550 || Giải nhất: 963 165 833 540 || Giải nhì: 523 433 981 434 643 413 || Giải ba: 159 899 105 894 386 459 130 722 984,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-12-2021.html,24/12/2021
397,Thứ 4,22/12/2021,,,,Đặc biệt: 094 621 || Giải nhất: 687 617 532 923 || Giải nhì: 127 953 168 522 990 974 223 || Giải ba: 110 459 197 601 851 599 433 880 016,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-12-2021.html,22/12/2021
396,Thứ 2,20/12/2021,,,,Đặc biệt: 752 691 || Giải nhất: 780 821 109 295 || Giải nhì: 382 269 931 290 465 580 904 || Giải ba: 150 914 758 015 190 275 830 670 655,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-12-2021.html,20/12/2021
